stage,category,callee,callsites,statepoints,leaf_callsites,gc_live_operands,gc_relocate_intrinsics,relocates_attributed,relocates_unattributed
post-opt,static-user,perry_method_cli_2_1_112_js__p15__longestGlobalOptionTermLength,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__longestOptionTermLength,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__longestSubcommandTermLength,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__optionDescription,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__optionTerm,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__padWidth,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__subcommandDescription,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__subcommandTerm,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__visibleArguments,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__visibleCommands,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__visibleGlobalOptions,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__visibleOptions,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p15__wrap,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p7K__addCallFailed,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p7K__addCallStarted,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__p7K__addCallSucceeded,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pE7__optimizeNames,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pE7__optimizeNodes,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pE7__render,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__calculateLayout,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__free,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__freeRecursive,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__getChildCount,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__getComputedBorder,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__getComputedHeight,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__getComputedLeft,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__getComputedPadding,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__getComputedTop,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__getComputedWidth,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__getDisplay,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__getParent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__insertChild,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__markDirty,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__removeChild,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setAlignItems,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setAlignSelf,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setBorder,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setDisplay,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setFlexBasis,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setFlexBasisPercent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setFlexDirection,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setFlexGrow,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setFlexShrink,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setFlexWrap,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setGap,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setHeight,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setHeightAuto,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setHeightPercent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setJustifyContent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMargin,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMarginAuto,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMaxHeight,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMaxHeightPercent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMaxWidth,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMaxWidthPercent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMeasureFunc,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMinHeight,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMinHeightPercent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMinWidth,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setMinWidthPercent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setOverflow,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setPadding,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setPosition,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setPositionPercent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setPositionType,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setWidth,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setWidthAuto,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__setWidthPercent,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pI1__unsetMeasureFunc,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pO__close,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pO__send,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pO__u__23_A,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pQK__class_expr_15189__search,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pSK__getOutputRedirections,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pSK__getPipeSegments,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pSK__getTreeSitterAnalysis,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pSK__toString,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pSK__withoutOutputRedirections,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pY6__class_expr_728___parse,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pY6__class_expr_728__max,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pY6__class_expr_728__min,3,2,0,2,0,2,0
post-opt,static-user,perry_method_cli_2_1_112_js__pY6__class_expr_728__nonempty,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pY6__class_expr_728__size,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pe1__clone,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pe1__createFilter,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pe1__push,305,300,0,855,0,1010,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6____get_get_transport,4,4,0,16,0,28,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___cleanupTaskProgressHandler,7,6,0,24,0,42,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___cleanupTimeout,16,15,0,45,0,45,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___clearTaskQueue,7,6,0,21,0,42,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___enqueueTaskMessage,16,15,0,36,0,63,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___oncancel,4,3,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___onclose,4,3,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___onerror,40,39,0,24,0,42,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___onnotification,4,3,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___onprogress,4,3,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___onrequest,4,3,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___onresponse,4,3,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___resetTimeout,4,3,0,12,0,12,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___setupTimeout,4,3,0,18,0,18,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6___waitForTaskUpdate,4,3,0,9,0,18,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__assertCanSetRequestHandler,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__cancelTask,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__close,7,6,0,4,0,8,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__connect,2,1,0,4,0,8,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__getTask,7,6,0,12,0,24,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__getTaskResult,13,12,0,24,0,48,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__listTasks,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__notification,18,17,0,31,0,62,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__removeNotificationHandler,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__removeRequestHandler,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__request,47,46,0,49,0,98,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__requestStream,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__requestTaskStore,4,3,0,27,0,27,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__setNotificationHandler,21,20,0,85,0,85,0
post-opt,static-user,perry_method_cli_2_1_112_js__pg6__setRequestHandler,21,20,0,57,0,57,0
post-opt,static-user,perry_method_cli_2_1_112_js__pjq__asyncIterator,2,1,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pjq__u__40__40_asyncIterator,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pl4__createAccumulation,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pl4__diff,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pl4__merge,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pl4__toMetricData,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pl7___updateBalancedPoolStats,5,4,0,21,0,21,0
post-opt,static-user,perry_method_cli_2_1_112_js__pl7__addUpstream,2,1,0,21,0,22,0
post-opt,static-user,perry_method_cli_2_1_112_js__pl7__removeUpstream,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pp6__class_expr_334__done,3,2,0,6,0,12,0
post-opt,static-user,perry_method_cli_2_1_112_js__pp6__class_expr_334__generateToolResponse,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pp6__class_expr_334__pushMessages,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pp6__class_expr_334__runUntilDone,3,2,0,4,0,4,0
post-opt,static-user,perry_method_cli_2_1_112_js__pp6__class_expr_334__setMessagesParams,3,2,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pp6__class_expr_334__then,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__pr6__getAzurePowerShellAccessToken,2,1,0,4,0,8,0
post-opt,static-user,perry_method_cli_2_1_112_js__pr6__getToken,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q08__clone,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q15__debug,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q15__error,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q15__info,3,2,0,2,0,2,0
post-opt,static-user,perry_method_cli_2_1_112_js__q15__silly,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q15__warn,3,2,0,1,0,1,0
post-opt,static-user,perry_method_cli_2_1_112_js__q47__asError,2,1,0,3,0,3,0
post-opt,static-user,perry_method_cli_2_1_112_js__q47__dispose,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q47__fireClose,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q47__fireError,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q4q__handleError,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q4q__serializeRequest,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q8K__O,3,2,0,2,0,2,0
post-opt,static-user,perry_method_cli_2_1_112_js__q8K___,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q8K__g,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q9q__debug,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q9q__error,7,0,6,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q9q__info,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q9q__trace,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q9q__warn,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qL1__getToken,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qMK__onClose,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qMK__onData,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qMK__onEnd,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qMK__onError,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qU__class_expr_719___parse,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qU__class_expr_719__rest,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qX1___read,7,6,0,25,0,32,0
post-opt,static-user,perry_method_cli_2_1_112_js__qX1__read,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qX1__readObject,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q___channelzHandler,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q___channelzSessionHandler,2,1,0,4,0,4,0
post-opt,static-user,perry_method_cli_2_1_112_js__q___respondWithError,3,2,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q___retrieveHandler,3,2,0,20,0,20,0
post-opt,static-user,perry_method_cli_2_1_112_js__q___runHandlerForCall,3,2,0,10,0,10,0
post-opt,static-user,perry_method_cli_2_1_112_js__q___sessionHandler,2,1,0,4,0,4,0
post-opt,static-user,perry_method_cli_2_1_112_js__q___setupHandlers,2,1,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q___streamHandler,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q___verifyContentType,3,2,0,20,0,20,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__addHttp2Port,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__addProtoService,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__addService,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__anon_dup_11481__createDocument,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__anon_dup_11481__createDocumentType,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__anon_dup_11481__createHTMLDocument,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__anon_dup_11481__getFeature,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__anon_dup_11481__hasFeature,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__anon_dup_11483__handleError,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__anon_dup_11539__document,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__bind,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__bindAddressList,2,1,0,3,0,6,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__bindAsync,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__bindManyPorts,3,2,0,6,0,12,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__bindOneAddress,4,3,0,3,0,6,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__bindPort,2,1,0,5,0,5,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4520__clone,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4563__toString,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4563__valueOf,2,1,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4593__toString,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4593__valueOf,2,1,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4632__destroy,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4632__handle,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4632__httpHandlerConfigs,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4632__resolveDefaultConfig,3,2,0,2,0,2,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4632__updateHttpClientConfig,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4641__destroy,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4641__destroySession,2,1,0,2,0,2,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4641__handle,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4641__httpHandlerConfigs,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4641__updateHttpClientConfig,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4653__transformToString,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4679__deserializeJSON,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_4679__toJSON,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_5538____get_get_href,1,1,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__class_expr_5538__toJSON,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__closeServer,6,5,0,17,0,21,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__closeSession,8,7,0,25,0,33,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__completeUnbind,4,3,0,6,0,12,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__createConnectionInjector,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__createHttp2Server,4,3,0,15,0,15,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__drain,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__enableIdleTimeout,3,2,0,9,0,9,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__experimentalCreateConnectionInjectorWithChannelzRef,2,1,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__experimentalRegisterListenerToChannelz,2,1,0,5,0,5,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__experimentalUnregisterListenerFromChannelz,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__forceShutdown,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__getChannelzInfo,2,1,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__getChannelzRef,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__getChannelzSessionInfo,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__keepaliveTrace,13,12,0,25,0,25,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__normalizePort,4,3,0,12,0,12,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__onIdleTimeout,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__onStreamClose,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__onStreamOpened,3,2,0,19,0,19,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__register,2,1,0,1,0,1,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__registerInjectorToChannelz,2,1,0,2,0,2,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__removeService,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__resolvePort,2,1,0,3,0,6,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__start,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__trace,27,26,0,98,0,101,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__tryShutdown,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__unbind,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__q__unregister,2,1,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qa1__notify,4,3,0,1,0,1,0
post-opt,static-user,perry_method_cli_2_1_112_js__qa1__poll,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qa1__receive,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qa1__send,6,5,0,15,0,30,0
post-opt,static-user,perry_method_cli_2_1_112_js__qa4__forceFlush,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qa4__onEnd,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qa4__onStart,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qa4__shutdown,1,0,0,0,0,0,0
post-opt,static-user,perry_method_cli_2_1_112_js__qgq__getAccessToken,2,1,0,3,0,6,0
post-opt,static-user,perry_method_cli_2_1_112_js__qgq__getRequestHeaders,2,1,0,4,0,8,0
post-opt,static-user,perry_method_cli_2_1_112_js__qgq__isExpired,2,1,0,4,0,7,0
